instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,dayofmonth,train
14237,8/21/12,3,1,8,9,0,2,1,1,0.64,0.6061,0.69,0,47,281,328,21,0
14238,8/21/12,3,1,8,10,0,2,1,1,0.66,0.6212,0.61,0.1045,58,120,178,21,0
14239,8/21/12,3,1,8,11,0,2,1,1,0.7,0.6515,0.54,0,61,195,256,21,0
14240,8/21/12,3,1,8,12,0,2,1,1,0.72,0.6515,0.45,0,79,226,305,21,0
14241,8/21/12,3,1,8,13,0,2,1,1,0.74,0.6515,0.4,0,76,255,331,21,0
14242,8/21/12,3,1,8,14,0,2,1,1,0.76,0.6667,0.37,0.0896,110,192,302,21,0
14243,8/21/12,3,1,8,15,0,2,1,1,0.76,0.6667,0.37,0,76,226,302,21,0
14244,8/21/12,3,1,8,16,0,2,1,1,0.76,0.6667,0.37,0,109,358,467,21,0
14245,8/21/12,3,1,8,17,0,2,1,1,0.74,0.6667,0.51,0.2836,92,786,878,21,0
14246,8/21/12,3,1,8,18,0,2,1,1,0.72,0.6667,0.54,0.2239,93,532,625,21,0
14247,8/21/12,3,1,8,19,0,2,1,3,0.62,0.5909,0.73,0.1045,56,420,476,21,0
14248,8/21/12,3,1,8,20,0,2,1,1,0.64,0.6061,0.73,0,62,296,358,21,0
14249,8/21/12,3,1,8,21,0,2,1,1,0.64,0.6061,0.73,0,41,239,280,21,0
14250,8/21/12,3,1,8,22,0,2,1,1,0.64,0.5909,0.78,0,24,208,232,21,0
14251,8/21/12,3,1,8,23,0,2,1,1,0.62,0.5758,0.83,0,23,113,136,21,0
14252,8/22/12,3,1,8,0,0,3,1,1,0.62,0.5758,0.83,0.1045,9,46,55,22,0
14253,8/22/12,3,1,8,1,0,3,1,1,0.62,0.5909,0.78,0,1,20,21,22,0
14254,8/22/12,3,1,8,2,0,3,1,1,0.62,0.5909,0.78,0,7,10,17,22,0
14255,8/22/12,3,1,8,3,0,3,1,1,0.62,0.5909,0.78,0,0,7,7,22,0
14256,8/22/12,3,1,8,4,0,3,1,1,0.58,0.5455,0.83,0.1045,1,7,8,22,0
14257,8/22/12,3,1,8,5,0,3,1,1,0.6,0.5758,0.78,0,2,38,40,22,0
14258,8/22/12,3,1,8,6,0,3,1,1,0.62,0.5909,0.73,0,12,175,187,22,0
14259,8/22/12,3,1,8,7,0,3,1,1,0.62,0.5909,0.78,0,16,537,553,22,0
14260,8/22/12,3,1,8,8,0,3,1,1,0.64,0.6061,0.73,0.0896,37,703,740,22,0
14261,8/22/12,3,1,8,9,0,3,1,1,0.68,0.6364,0.65,0,41,335,376,22,0
14262,8/22/12,3,1,8,10,0,3,1,1,0.7,0.6515,0.61,0.0896,66,159,225,22,0
14263,8/22/12,3,1,8,11,0,3,1,1,0.72,0.6667,0.58,0.0896,71,196,267,22,0
14264,8/22/12,3,1,8,12,0,3,1,1,0.74,0.6667,0.51,0,59,253,312,22,0
14265,8/22/12,3,1,8,13,0,3,1,1,0.76,0.6818,0.48,0.1045,74,242,316,22,0
14266,8/22/12,3,1,8,14,0,3,1,1,0.76,0.6818,0.45,0.1045,82,184,266,22,0
14267,8/22/12,3,1,8,15,0,3,1,1,0.76,0.6818,0.48,0.1343,94,222,316,22,0
14268,8/22/12,3,1,8,16,0,3,1,3,0.74,0.6818,0.55,0.2239,102,358,460,22,0
14269,8/22/12,3,1,8,17,0,3,1,3,0.74,0.6818,0.55,0.2239,72,711,783,22,0
14270,8/22/12,3,1,8,18,0,3,1,3,0.66,0.6212,0.61,0.2239,91,592,683,22,0
14271,8/22/12,3,1,8,19,0,3,1,2,0.66,0.6212,0.74,0,56,524,580,22,0
14272,8/22/12,3,1,8,20,0,3,1,1,0.64,0.6061,0.73,0.194,59,332,391,22,0
14273,8/22/12,3,1,8,21,0,3,1,1,0.64,0.6061,0.73,0,60,291,351,22,0
14274,8/22/12,3,1,8,22,0,3,1,1,0.64,0.6061,0.73,0,55,226,281,22,0
14275,8/22/12,3,1,8,23,0,3,1,1,0.64,0.5758,0.83,0,27,113,140,22,0
14276,8/23/12,3,1,8,0,0,4,1,1,0.64,0.5909,0.78,0,9,51,60,23,0
14277,8/23/12,3,1,8,1,0,4,1,1,0.62,0.5758,0.83,0,10,15,25,23,0
14278,8/23/12,3,1,8,2,0,4,1,1,0.62,0.5758,0.83,0,9,11,20,23,0
14279,8/23/12,3,1,8,3,0,4,1,1,0.62,0.5758,0.83,0.0896,3,6,9,23,0
14280,8/23/12,3,1,8,4,0,4,1,1,0.62,0.5758,0.83,0,0,6,6,23,0
14281,8/23/12,3,1,8,5,0,4,1,1,0.62,0.5758,0.83,0,1,36,37,23,0
14282,8/23/12,3,1,8,6,0,4,1,2,0.6,0.5455,0.88,0.0896,14,178,192,23,0
14283,8/23/12,3,1,8,7,0,4,1,2,0.62,0.5758,0.83,0.0896,18,463,481,23,0
14284,8/23/12,3,1,8,8,0,4,1,2,0.66,0.6212,0.74,0.0896,45,662,707,23,0
14285,8/23/12,3,1,8,9,0,4,1,2,0.7,0.6515,0.7,0,58,354,412,23,0
14286,8/23/12,3,1,8,10,0,4,1,1,0.74,0.6818,0.58,0.0896,76,157,233,23,0
14287,8/23/12,3,1,8,11,0,4,1,1,0.76,0.6818,0.48,0.0896,86,192,278,23,0
14288,8/23/12,3,1,8,12,0,4,1,1,0.78,0.6818,0.38,0,97,235,332,23,0
14289,8/23/12,3,1,8,13,0,4,1,1,0.82,0.7273,0.38,0.0896,93,253,346,23,0
14290,8/23/12,3,1,8,14,0,4,1,1,0.78,0.697,0.46,0.2239,114,191,305,23,0
14291,8/23/12,3,1,8,15,0,4,1,1,0.78,0.697,0.46,0.1343,104,201,305,23,0
14292,8/23/12,3,1,8,16,0,4,1,1,0.76,0.6818,0.48,0.1642,121,344,465,23,0
14293,8/23/12,3,1,8,17,0,4,1,1,0.76,0.6818,0.45,0.2239,111,709,820,23,0
14294,8/23/12,3,1,8,18,0,4,1,1,0.74,0.6667,0.48,0.2239,130,811,941,23,0
14295,8/23/12,3,1,8,19,0,4,1,1,0.72,0.6667,0.51,0.0896,96,537,633,23,0
14296,8/23/12,3,1,8,20,0,4,1,1,0.7,0.6515,0.61,0.1045,70,404,474,23,0
14297,8/23/12,3,1,8,21,0,4,1,1,0.7,0.6515,0.61,0.1343,53,276,329,23,0
14298,8/23/12,3,1,8,22,0,4,1,2,0.68,0.6364,0.61,0.1045,21,177,198,23,0
14299,8/23/12,3,1,8,23,0,4,1,2,0.66,0.6212,0.69,0,24,133,157,23,0
14300,8/24/12,3,1,8,0,0,5,1,2,0.66,0.6212,0.69,0,27,84,111,24,0
14301,8/24/12,3,1,8,1,0,5,1,2,0.64,0.6061,0.73,0,5,37,42,24,0
14302,8/24/12,3,1,8,2,0,5,1,1,0.66,0.6212,0.69,0,1,15,16,24,0
14303,8/24/12,3,1,8,3,0,5,1,1,0.64,0.6061,0.73,0,2,6,8,24,0
14304,8/24/12,3,1,8,4,0,5,1,2,0.64,0.6061,0.73,0,2,6,8,24,0
14305,8/24/12,3,1,8,5,0,5,1,1,0.64,0.5909,0.78,0,1,37,38,24,0
14306,8/24/12,3,1,8,6,0,5,1,2,0.62,0.5758,0.83,0,9,142,151,24,0
14307,8/24/12,3,1,8,7,0,5,1,2,0.64,0.5909,0.78,0,13,412,425,24,0
14308,8/24/12,3,1,8,8,0,5,1,2,0.66,0.6212,0.74,0,41,703,744,24,0
14309,8/24/12,3,1,8,9,0,5,1,2,0.72,0.6667,0.58,0,58,331,389,24,0
14310,8/24/12,3,1,8,10,0,5,1,2,0.76,0.6818,0.48,0,78,184,262,24,0
14311,8/24/12,3,1,8,11,0,5,1,2,0.76,0.6818,0.48,0.1045,69,212,281,24,0
14312,8/24/12,3,1,8,12,0,5,1,2,0.76,0.6818,0.45,0.0896,95,276,371,24,0
14313,8/24/12,3,1,8,13,0,5,1,2,0.8,0.7121,0.41,0.1045,79,272,351,24,0
14314,8/24/12,3,1,8,14,0,5,1,1,0.78,0.697,0.43,0.1045,109,229,338,24,0
14315,8/24/12,3,1,8,15,0,5,1,2,0.76,0.6818,0.48,0.1343,99,251,350,24,0
14316,8/24/12,3,1,8,16,0,5,1,2,0.76,0.6818,0.48,0.1343,101,414,515,24,0
14317,8/24/12,3,1,8,17,0,5,1,2,0.74,0.6667,0.51,0.2239,117,695,812,24,0
14318,8/24/12,3,1,8,18,0,5,1,2,0.72,0.6818,0.62,0.194,109,627,736,24,0
14319,8/24/12,3,1,8,19,0,5,1,2,0.72,0.6667,0.58,0.1642,106,430,536,24,0
14320,8/24/12,3,1,8,20,0,5,1,2,0.7,0.6515,0.65,0.2239,66,297,363,24,0
14321,8/24/12,3,1,8,21,0,5,1,2,0.7,0.6515,0.61,0.1642,58,248,306,24,0
14322,8/24/12,3,1,8,22,0,5,1,2,0.7,0.6515,0.61,0,42,209,251,24,0
14323,8/24/12,3,1,8,23,0,5,1,2,0.68,0.6364,0.69,0.0896,38,140,178,24,0
14324,8/25/12,3,1,8,0,0,6,0,2,0.7,0.6515,0.61,0,21,114,135,25,0
14325,8/25/12,3,1,8,1,0,6,0,2,0.68,0.6364,0.69,0,15,100,115,25,0
14326,8/25/12,3,1,8,2,0,6,0,2,0.66,0.6212,0.74,0.0896,18,61,79,25,0
14327,8/25/12,3,1,8,3,0,6,0,1,0.66,0.6212,0.69,0.0896,7,31,38,25,0
14328,8/25/12,3,1,8,4,0,6,0,2,0.66,0.6212,0.69,0.1045,3,9,12,25,0
14329,8/25/12,3,1,8,5,0,6,0,2,0.64,0.6061,0.73,0.1642,4,10,14,25,0
14330,8/25/12,3,1,8,6,0,6,0,2,0.64,0.5909,0.78,0.1642,5,25,30,25,0
14331,8/25/12,3,1,8,7,0,6,0,2,0.64,0.5909,0.78,0.194,14,88,102,25,0
14332,8/25/12,3,1,8,8,0,6,0,2,0.66,0.6212,0.74,0.2537,29,133,162,25,0
14333,8/25/12,3,1,8,9,0,6,0,2,0.68,0.6364,0.69,0.2836,60,228,288,25,0
14334,8/25/12,3,1,8,10,0,6,0,2,0.7,0.6515,0.65,0.2985,148,294,442,25,0
14335,8/25/12,3,1,8,11,0,6,0,2,0.72,0.6818,0.62,0.2836,143,314,457,25,0
14336,8/25/12,3,1,8,12,0,6,0,3,0.72,0.6667,0.54,0.3881,217,367,584,25,0
14337,8/25/12,3,1,8,13,0,6,0,2,0.72,0.6667,0.51,0.3582,186,331,517,25,0
14338,8/25/12,3,1,8,14,0,6,0,3,0.66,0.6212,0.65,0.2537,150,332,482,25,0
14339,8/25/12,3,1,8,15,0,6,0,2,0.64,0.6061,0.73,0.3284,79,154,233,25,0
14340,8/25/12,3,1,8,16,0,6,0,2,0.66,0.6212,0.74,0.2985,174,260,434,25,0
14341,8/25/12,3,1,8,17,0,6,0,2,0.66,0.6212,0.74,0.3284,132,271,403,25,0
14342,8/25/12,3,1,8,18,0,6,0,2,0.66,0.6212,0.69,0.4627,122,261,383,25,0
14343,8/25/12,3,1,8,19,0,6,0,2,0.64,0.5909,0.78,0.2985,97,257,354,25,0
14344,8/25/12,3,1,8,20,0,6,0,3,0.62,0.5758,0.83,0.2537,65,176,241,25,0
14345,8/25/12,3,1,8,21,0,6,0,1,0.62,0.5758,0.83,0.3582,60,148,208,25,0
14346,8/25/12,3,1,8,22,0,6,0,1,0.62,0.5758,0.83,0.3582,46,136,182,25,0
14347,8/25/12,3,1,8,23,0,6,0,2,0.62,0.5758,0.83,0.2537,34,124,158,25,0
14348,8/26/12,3,1,8,0,0,0,0,1,0.64,0.5758,0.89,0.2537,23,111,134,26,0
14349,8/26/12,3,1,8,1,0,0,0,1,0.64,0.5758,0.89,0.194,18,116,134,26,0
14350,8/26/12,3,1,8,2,0,0,0,2,0.64,0.5758,0.89,0.2239,12,104,116,26,0
14351,8/26/12,3,1,8,3,0,0,0,2,0.64,0.5758,0.89,0.2537,11,42,53,26,0
14352,8/26/12,3,1,8,4,0,0,0,2,0.64,0.5758,0.89,0.194,5,11,16,26,0
14353,8/26/12,3,1,8,5,0,0,0,1,0.64,0.5758,0.89,0.194,3,13,16,26,0
14354,8/26/12,3,1,8,6,0,0,0,1,0.62,0.5606,0.88,0.2985,5,16,21,26,0
14355,8/26/12,3,1,8,7,0,0,0,1,0.64,0.5758,0.89,0.194,11,23,34,26,0
14356,8/26/12,3,1,8,8,0,0,0,1,0.68,0.6364,0.79,0.2836,21,112,133,26,0
14357,8/26/12,3,1,8,9,0,0,0,1,0.68,0.6364,0.79,0.2537,67,196,263,26,0
14358,8/26/12,3,1,8,10,0,0,0,1,0.74,0.697,0.66,0.3881,127,258,385,26,0
14359,8/26/12,3,1,8,11,0,0,0,1,0.74,0.697,0.66,0.3582,150,332,482,26,0
14360,8/26/12,3,1,8,12,0,0,0,3,0.72,0.697,0.74,0.3582,225,401,626,26,0
14361,8/26/12,3,1,8,13,0,0,0,3,0.66,0.6061,0.78,0.4179,166,375,541,26,0
14362,8/26/12,3,1,8,14,0,0,0,1,0.64,0.5758,0.89,0.1045,125,252,377,26,0
14363,8/26/12,3,1,8,15,0,0,0,3,0.64,0.5758,0.89,0.2836,132,259,391,26,0
14364,8/26/12,3,1,8,16,0,0,0,3,0.64,0.5758,0.89,0.2836,57,116,173,26,0
14365,8/26/12,3,1,8,17,0,0,0,1,0.64,0.5758,0.89,0.2239,61,172,233,26,0
14366,8/26/12,3,1,8,18,0,0,0,2,0.64,0.5758,0.89,0.0896,77,187,264,26,0
14367,8/26/12,3,1,8,19,0,0,0,2,0.64,0.5758,0.89,0.1642,80,212,292,26,0
14368,8/26/12,3,1,8,20,0,0,0,1,0.64,0.5758,0.89,0.1642,40,171,211,26,0
14369,8/26/12,3,1,8,21,0,0,0,1,0.64,0.5758,0.83,0.1343,26,140,166,26,0
14370,8/26/12,3,1,8,22,0,0,0,1,0.62,0.5606,0.88,0.0896,20,94,114,26,0
14371,8/26/12,3,1,8,23,0,0,0,1,0.62,0.5758,0.83,0.0896,21,59,80,26,0
14372,8/27/12,3,1,8,0,0,1,1,1,0.62,0.5758,0.83,0,4,28,32,27,0
14373,8/27/12,3,1,8,1,0,1,1,1,0.62,0.5606,0.88,0.0896,3,4,7,27,0
14374,8/27/12,3,1,8,2,0,1,1,1,0.62,0.5606,0.88,0.1343,0,8,8,27,0
14375,8/27/12,3,1,8,3,0,1,1,1,0.62,0.5606,0.88,0.0896,1,3,4,27,0
14376,8/27/12,3,1,8,4,0,1,1,1,0.62,0.5758,0.83,0,1,11,12,27,0
14377,8/27/12,3,1,8,5,0,1,1,1,0.62,0.5606,0.88,0,4,32,36,27,0
14378,8/27/12,3,1,8,6,0,1,1,1,0.62,0.5606,0.88,0,4,141,145,27,0
14379,8/27/12,3,1,8,7,0,1,1,1,0.66,0.6061,0.83,0,15,418,433,27,0
14380,8/27/12,3,1,8,8,0,1,1,1,0.66,0.6061,0.83,0.0896,29,670,699,27,0
14381,8/27/12,3,1,8,9,0,1,1,1,0.66,0.6061,0.83,0.1045,40,302,342,27,0
14382,8/27/12,3,1,8,10,0,1,1,1,0.72,0.697,0.74,0.1343,63,143,206,27,0
14383,8/27/12,3,1,8,11,0,1,1,1,0.74,0.697,0.66,0.194,47,182,229,27,0
14384,8/27/12,3,1,8,12,0,1,1,1,0.76,0.7121,0.62,0,69,214,283,27,0
14385,8/27/12,3,1,8,13,0,1,1,1,0.76,0.7121,0.57,0.1642,77,211,288,27,0
14386,8/27/12,3,1,8,14,0,1,1,1,0.8,0.7424,0.49,0.0896,66,180,246,27,0
14387,8/27/12,3,1,8,15,0,1,1,1,0.8,0.7576,0.55,0.2985,77,205,282,27,0
14388,8/27/12,3,1,8,16,0,1,1,1,0.8,0.7576,0.55,0.2537,77,367,444,27,0
14389,8/27/12,3,1,8,17,0,1,1,1,0.8,0.7273,0.46,0.2239,101,744,845,27,0
14390,8/27/12,3,1,8,18,0,1,1,1,0.78,0.7121,0.52,0.2537,83,751,834,27,0
14391,8/27/12,3,1,8,19,0,1,1,1,0.74,0.697,0.7,0.2239,74,499,573,27,0
14392,8/27/12,3,1,8,20,0,1,1,1,0.74,0.697,0.7,0.194,50,366,416,27,0
14393,8/27/12,3,1,8,21,0,1,1,1,0.72,0.697,0.74,0.194,39,239,278,27,0
14394,8/27/12,3,1,8,22,0,1,1,1,0.7,0.6667,0.84,0.194,30,131,161,27,0
14395,8/27/12,3,1,8,23,0,1,1,1,0.7,0.6667,0.84,0.1642,35,79,114,27,0
14396,8/28/12,3,1,8,0,0,2,1,1,0.7,0.6667,0.84,0.2537,9,29,38,28,0
14397,8/28/12,3,1,8,1,0,2,1,1,0.68,0.6364,0.89,0.194,4,17,21,28,0
14398,8/28/12,3,1,8,2,0,2,1,1,0.68,0.6364,0.83,0.2537,2,13,15,28,0
14399,8/28/12,3,1,8,3,0,2,1,1,0.66,0.5909,0.89,0.1343,0,4,4,28,0
14400,8/28/12,3,1,8,4,0,2,1,1,0.66,0.6061,0.83,0.1343,2,6,8,28,0
14401,8/28/12,3,1,8,5,0,2,1,2,0.66,0.6061,0.83,0.0896,3,39,42,28,0
14402,8/28/12,3,1,8,6,0,2,1,2,0.66,0.5909,0.89,0.1045,3,144,147,28,0
14403,8/28/12,3,1,8,7,0,2,1,2,0.66,0.6061,0.83,0.1045,14,255,269,28,0
14404,8/28/12,3,1,8,8,0,2,1,2,0.66,0.6212,0.85,0.1045,25,668,693,28,0
14405,8/28/12,3,1,8,9,0,2,1,2,0.7,0.6667,0.79,0.1642,44,351,395,28,0
14406,8/28/12,3,1,8,10,0,2,1,1,0.74,0.6818,0.62,0.2537,39,165,204,28,0
14407,8/28/12,3,1,8,11,0,2,1,1,0.78,0.7273,0.55,0.2537,47,171,218,28,0
14408,8/28/12,3,1,8,12,0,2,1,1,0.8,0.7424,0.49,0.2836,56,241,297,28,0
14409,8/28/12,3,1,8,13,0,2,1,1,0.82,0.7424,0.43,0.2985,56,232,288,28,0
14410,8/28/12,3,1,8,14,0,2,1,1,0.84,0.7424,0.38,0.3284,72,179,251,28,0
14411,8/28/12,3,1,8,15,0,2,1,1,0.82,0.7273,0.34,0.2985,59,258,317,28,0
14412,8/28/12,3,1,8,16,0,2,1,1,0.82,0.7121,0.33,0.3284,84,396,480,28,0
14413,8/28/12,3,1,8,17,0,2,1,1,0.8,0.697,0.35,0.3881,90,774,864,28,0
14414,8/28/12,3,1,8,18,0,2,1,1,0.78,0.697,0.4,0.2537,82,736,818,28,0
14415,8/28/12,3,1,8,19,0,2,1,1,0.74,0.6667,0.45,0.1642,82,515,597,28,0
14416,8/28/12,3,1,8,20,0,2,1,1,0.72,0.6667,0.48,0.1045,87,348,435,28,0
14417,8/28/12,3,1,8,21,0,2,1,1,0.72,0.6667,0.48,0.0896,38,276,314,28,0
14418,8/28/12,3,1,8,22,0,2,1,1,0.7,0.6515,0.54,0,20,196,216,28,0
14419,8/28/12,3,1,8,23,0,2,1,1,0.68,0.6364,0.57,0,17,92,109,28,0
14420,8/29/12,3,1,8,0,0,3,1,1,0.66,0.6212,0.69,0,8,39,47,29,0
14421,8/29/12,3,1,8,1,0,3,1,1,0.64,0.6061,0.69,0.1343,2,12,14,29,0
14422,8/29/12,3,1,8,2,0,3,1,1,0.62,0.5909,0.73,0.1343,2,4,6,29,0
14423,8/29/12,3,1,8,3,0,3,1,1,0.62,0.5909,0.73,0.1045,0,9,9,29,0
14424,8/29/12,3,1,8,4,0,3,1,1,0.6,0.5909,0.73,0.2239,2,8,10,29,0
14425,8/29/12,3,1,8,5,0,3,1,1,0.6,0.5909,0.73,0.194,3,37,40,29,0
14426,8/29/12,3,1,8,6,0,3,1,1,0.6,0.5909,0.73,0.194,6,175,181,29,0
14427,8/29/12,3,1,8,7,0,3,1,1,0.64,0.6061,0.65,0.0896,23,531,554,29,0
14428,8/29/12,3,1,8,8,0,3,1,1,0.66,0.6212,0.61,0.1642,28,780,808,29,0
14429,8/29/12,3,1,8,9,0,3,1,1,0.7,0.6515,0.51,0.194,40,308,348,29,0
14430,8/29/12,3,1,8,10,0,3,1,1,0.72,0.6667,0.48,0.1642,34,144,178,29,0
14431,8/29/12,3,1,8,11,0,3,1,1,0.72,0.6515,0.45,0,67,186,253,29,0
14432,8/29/12,3,1,8,12,0,3,1,1,0.76,0.6818,0.4,0,79,281,360,29,0
14433,8/29/12,3,1,8,13,0,3,1,1,0.74,0.6667,0.42,0,68,232,300,29,0
14434,8/29/12,3,1,8,14,0,3,1,1,0.76,0.6818,0.4,0.0896,87,214,301,29,0
14435,8/29/12,3,1,8,15,0,3,1,1,0.76,0.6818,0.4,0.194,96,242,338,29,0
14436,8/29/12,3,1,8,16,0,3,1,1,0.76,0.6667,0.37,0.1343,104,389,493,29,0
14437,8/29/12,3,1,8,17,0,3,1,1,0.78,0.6818,0.35,0.2239,108,762,870,29,0
14438,8/29/12,3,1,8,18,0,3,1,1,0.74,0.6667,0.42,0.1642,119,693,812,29,0
14439,8/29/12,3,1,8,19,0,3,1,1,0.7,0.6515,0.54,0.194,120,523,643,29,0
14440,8/29/12,3,1,8,20,0,3,1,1,0.68,0.6364,0.57,0,49,378,427,29,0
14441,8/29/12,3,1,8,21,0,3,1,1,0.66,0.6212,0.54,0.1045,48,265,313,29,0
14442,8/29/12,3,1,8,22,0,3,1,1,0.66,0.6212,0.54,0,50,185,235,29,0
14443,8/29/12,3,1,8,23,0,3,1,1,0.66,0.6212,0.57,0,34,123,157,29,0
14444,8/30/12,3,1,8,0,0,4,1,1,0.64,0.6061,0.69,0,14,51,65,30,0
14445,8/30/12,3,1,8,1,0,4,1,1,0.64,0.6061,0.65,0,6,17,23,30,0
14446,8/30/12,3,1,8,2,0,4,1,1,0.62,0.5909,0.73,0,3,14,17,30,0
14447,8/30/12,3,1,8,3,0,4,1,1,0.62,0.5909,0.73,0,0,5,5,30,0
14448,8/30/12,3,1,8,4,0,4,1,1,0.62,0.5909,0.73,0,4,4,8,30,0
14449,8/30/12,3,1,8,5,0,4,1,1,0.62,0.5909,0.73,0,2,33,35,30,0
14450,8/30/12,3,1,8,6,0,4,1,1,0.6,0.5606,0.83,0.1642,8,155,163,30,0
14451,8/30/12,3,1,8,7,0,4,1,1,0.64,0.6061,0.73,0,31,501,532,30,0
14452,8/30/12,3,1,8,8,0,4,1,1,0.66,0.6212,0.65,0,53,701,754,30,0
14453,8/30/12,3,1,8,9,0,4,1,1,0.7,0.6515,0.58,0,57,339,396,30,0
14454,8/30/12,3,1,8,10,0,4,1,1,0.72,0.6667,0.54,0,73,161,234,30,0
14455,8/30/12,3,1,8,11,0,4,1,1,0.76,0.6818,0.4,0.0896,85,191,276,30,0
14456,8/30/12,3,1,8,12,0,4,1,1,0.76,0.6818,0.45,0.1343,73,221,294,30,0
14457,8/30/12,3,1,8,13,0,4,1,1,0.76,0.6818,0.48,0.1045,76,214,290,30,0
14458,8/30/12,3,1,8,14,0,4,1,1,0.76,0.6818,0.48,0.1343,74,199,273,30,0
14459,8/30/12,3,1,8,15,0,4,1,1,0.8,0.7273,0.46,0.1642,99,239,338,30,0
14460,8/30/12,3,1,8,16,0,4,1,1,0.8,0.7273,0.43,0.1642,77,405,482,30,0
14461,8/30/12,3,1,8,17,0,4,1,1,0.82,0.7273,0.34,0.2239,93,751,844,30,0
14462,8/30/12,3,1,8,18,0,4,1,1,0.8,0.7121,0.38,0.1343,109,744,853,30,0
14463,8/30/12,3,1,8,19,0,4,1,1,0.76,0.6818,0.48,0.1343,78,532,610,30,0
14464,8/30/12,3,1,8,20,0,4,1,1,0.74,0.6818,0.58,0.1642,68,403,471,30,0
14465,8/30/12,3,1,8,21,0,4,1,1,0.72,0.6818,0.66,0.1343,32,275,307,30,0
14466,8/30/12,3,1,8,22,0,4,1,1,0.7,0.6515,0.7,0,38,253,291,30,0
14467,8/30/12,3,1,8,23,0,4,1,1,0.7,0.6667,0.74,0.1045,19,133,152,30,0
14468,8/31/12,3,1,8,0,0,5,1,1,0.68,0.6364,0.83,0.1642,13,69,82,31,0
14469,8/31/12,3,1,8,1,0,5,1,1,0.68,0.6364,0.83,0.1642,8,24,32,31,0
14470,8/31/12,3,1,8,2,0,5,1,1,0.66,0.5909,0.89,0.1343,9,11,20,31,0
14471,8/31/12,3,1,8,3,0,5,1,1,0.66,0.5909,0.89,0.1045,3,2,5,31,0
14472,8/31/12,3,1,8,4,0,5,1,1,0.64,0.5758,0.89,0.1343,0,7,7,31,0
14473,8/31/12,3,1,8,5,0,5,1,1,0.64,0.5758,0.89,0.1642,2,27,29,31,0
14474,8/31/12,3,1,8,6,0,5,1,2,0.64,0.5758,0.89,0.1642,7,101,108,31,0
14475,8/31/12,3,1,8,7,0,5,1,2,0.64,0.5758,0.89,0.0896,21,400,421,31,0
14476,8/31/12,3,1,8,8,0,5,1,2,0.7,0.6667,0.74,0,36,654,690,31,0
14477,8/31/12,3,1,8,9,0,5,1,1,0.74,0.697,0.7,0,61,337,398,31,0
14478,8/31/12,3,1,8,10,0,5,1,1,0.76,0.7121,0.62,0.0896,59,197,256,31,0
14479,8/31/12,3,1,8,11,0,5,1,1,0.86,0.7424,0.28,0.2985,88,221,309,31,0
14480,8/31/12,3,1,8,12,0,5,1,1,0.86,0.7424,0.26,0.2537,120,290,410,31,0
14481,8/31/12,3,1,8,13,0,5,1,1,0.88,0.7576,0.27,0.3284,97,271,368,31,0
14482,8/31/12,3,1,8,14,0,5,1,1,0.9,0.7727,0.25,0.2239,112,324,436,31,0
14483,8/31/12,3,1,8,15,0,5,1,1,0.9,0.7879,0.27,0.2985,109,417,526,31,0
14484,8/31/12,3,1,8,16,0,5,1,1,0.9,0.7879,0.27,0.2537,111,417,528,31,0
14485,8/31/12,3,1,8,17,0,5,1,1,0.88,0.7727,0.32,0.1642,129,488,617,31,0
14486,8/31/12,3,1,8,18,0,5,1,1,0.86,0.7576,0.36,0.2537,87,459,546,31,0
14487,8/31/12,3,1,8,19,0,5,1,1,0.8,0.7424,0.49,0.1343,91,361,452,31,0
14488,8/31/12,3,1,8,20,0,5,1,1,0.8,0.7424,0.49,0.1343,102,254,356,31,0
14489,8/31/12,3,1,8,21,0,5,1,1,0.76,0.7121,0.58,0.194,71,232,303,31,0
14490,8/31/12,3,1,8,22,0,5,1,1,0.76,0.7121,0.58,0.194,65,212,277,31,0
14491,8/31/12,3,1,8,23,0,5,1,1,0.74,0.6818,0.62,0.1045,32,142,174,31,0
14492,9/1/12,3,1,9,0,0,6,0,1,0.74,0.6818,0.62,0.1045,22,146,168,1,1
14493,9/1/12,3,1,9,1,0,6,0,1,0.72,0.697,0.74,0.1343,11,68,79,1,1
14494,9/1/12,3,1,9,2,0,6,0,1,0.7,0.6515,0.7,0.1642,8,61,69,1,1
14495,9/1/12,3,1,9,3,0,6,0,1,0.7,0.6515,0.7,0.1045,6,29,35,1,1
14496,9/1/12,3,1,9,4,0,6,0,1,0.7,0.6515,0.7,0,3,9,12,1,1
14497,9/1/12,3,1,9,5,0,6,0,1,0.68,0.6364,0.79,0,2,20,22,1,1
14498,9/1/12,3,1,9,6,0,6,0,1,0.68,0.6364,0.79,0,13,23,36,1,1
14499,9/1/12,3,1,9,7,0,6,0,2,0.74,0.6818,0.58,0.1343,8,58,66,1,1
14500,9/1/12,3,1,9,8,0,6,0,2,0.76,0.7121,0.58,0.2537,28,134,162,1,1
14501,9/1/12,3,1,9,9,0,6,0,2,0.76,0.7121,0.58,0.194,62,175,237,1,1
14502,9/1/12,3,1,9,10,0,6,0,2,0.78,0.7273,0.55,0.194,128,289,417,1,1
14503,9/1/12,3,1,9,11,0,6,0,2,0.8,0.7576,0.55,0.2239,219,273,492,1,1
